Setpoint,PID_Output,Planta_Output
44.00,0.07,43.93
44.00,0.07,43.93
44.00,0.07,43.93
44.00,0.08,43.92
44.00,0.08,43.92
44.00,0.08,43.92
44.00,0.08,43.92
44.00,0.09,43.91
44.00,0.09,43.91
44.00,0.09,43.91
44.00,0.09,43.91
44.00,0.10,43.90
44.00,0.10,43.90
44.00,0.10,43.90
44.00,0.10,43.90
44.00,0.11,43.89
44.00,0.11,43.89
44.00,0.11,43.89
44.00,0.11,43.89
44.00,0.12,43.88
44.00,0.12,43.88
44.00,0.12,43.88
44.00,0.12,43.88
44.00,0.13,43.88
44.00,0.13,43.88
44.00,0.13,43.88
44.00,0.13,43.88
44.00,0.14,43.87
44.00,0.14,43.87
44.00,0.14,43.87
44.00,0.14,43.87
44.00,0.16,43.86
44.00,0.16,43.86
44.00,0.16,43.86
44.00,0.16,43.86
44.00,0.17,43.85
44.00,0.17,43.85
44.00,0.17,43.85
44.00,0.17,43.85
44.00,0.18,43.85
44.00,0.18,43.85
44.00,0.18,43.85
44.00,0.18,43.85
44.00,0.19,43.84
44.00,0.19,43.84
44.00,0.19,43.84
44.00,0.19,43.84
44.00,0.20,43.83
44.00,0.20,43.83
44.00,0.20,43.83
44.00,0.20,43.83
44.00,0.22,43.82
44.00,0.22,43.82
44.00,0.22,43.82
44.00,0.22,43.82
44.00,0.23,43.82
44.00,0.23,43.82
44.00,0.23,43.82
44.00,0.23,43.82
44.00,0.24,43.81
44.00,0.24,43.81
44.00,0.24,43.81
44.00,0.24,43.81
44.00,0.25,43.80
44.00,0.25,43.80
44.00,0.25,43.80
44.00,0.25,43.80
44.00,0.26,43.80
44.00,0.26,43.80
44.00,0.26,43.80
44.00,0.26,43.79
44.00,0.28,43.79
44.00,0.28,43.79
44.00,0.28,43.79
44.00,0.28,43.78
44.00,0.29,43.78
44.00,0.29,43.78
44.00,0.29,43.78
44.00,0.29,43.78
44.00,0.30,43.78
44.00,0.30,43.78
44.00,0.30,43.78
44.00,0.30,43.77
44.00,0.31,43.77
44.00,0.31,43.77
44.00,0.31,43.77
44.00,0.31,43.77
44.00,0.33,43.77
44.00,0.33,43.77
44.00,0.33,43.77
44.00,0.33,43.76
44.00,0.34,43.76
44.00,0.34,43.76
44.00,0.34,43.76
44.00,0.34,43.75
44.00,0.35,43.75
44.00,0.35,43.75
44.00,0.35,43.75
44.00,0.35,43.75
44.00,0.36,43.75
44.00,0.36,43.75
44.00,0.36,43.75
44.00,0.36,43.74
44.00,0.38,43.74
44.00,0.38,43.74
44.00,0.38,43.74
44.00,0.38,43.74
44.00,0.39,43.74
44.00,0.39,43.74
44.00,0.39,43.74
44.00,0.39,43.73
44.00,0.40,43.73
44.00,0.40,43.73
44.00,0.40,43.73
44.00,0.40,43.73
44.00,0.41,43.73
44.00,0.41,43.73
44.00,0.41,43.73
44.00,0.41,43.72
44.00,0.43,43.72
44.00,0.43,43.72
44.00,0.43,43.72
44.00,0.43,43.72
44.00,0.44,43.72
44.00,0.44,43.72
44.00,0.44,43.72
44.00,0.44,43.71
44.00,0.45,43.71
44.00,0.45,43.71
44.00,0.45,43.71
44.00,0.45,43.71
44.00,0.46,43.71
44.00,0.46,43.71
44.00,0.46,43.71
44.00,0.46,43.71
44.00,0.48,43.71
44.00,0.48,43.71
44.00,0.48,43.71
44.00,0.48,43.70
44.00,0.49,43.70
44.00,0.49,43.70
44.00,0.49,43.70
44.00,0.49,43.70
44.00,0.50,43.70
44.00,0.50,43.70
44.00,0.50,43.70
44.00,0.50,43.69
44.00,0.51,43.69
44.00,0.51,43.69
44.00,0.51,43.69
44.00,0.51,43.69
44.00,0.53,43.69
44.00,0.53,43.69
44.00,0.53,43.69
44.00,0.53,43.69
44.00,0.54,43.69
44.00,0.54,43.69
44.00,0.54,43.69
44.00,0.54,43.68
44.00,0.55,43.68
44.00,0.55,43.68
44.00,0.55,43.68
44.00,0.55,43.68
44.00,0.56,43.68
44.00,0.56,43.68
44.00,0.56,43.68
44.00,0.56,43.68
44.00,0.58,43.68
44.00,0.58,43.68
44.00,0.58,43.68
44.00,0.58,43.68
44.00,0.59,43.68
44.00,0.59,43.68
44.00,0.59,43.67
44.00,0.59,43.67
44.00,0.60,43.67
44.00,0.60,43.67
44.00,0.60,43.67
44.00,0.60,43.67
44.00,0.61,43.67
44.00,0.61,43.67
44.00,0.61,43.67
44.00,0.61,43.67
44.00,0.62,43.67
44.00,0.62,43.67
44.00,0.62,43.67
44.00,0.62,43.67
44.00,0.64,43.67
44.00,0.64,43.67
44.00,0.64,43.66
44.00,0.64,43.66
44.00,0.65,43.66
44.00,0.65,43.66
44.00,0.65,43.66
44.00,0.65,43.66
44.00,0.66,43.66
44.00,0.66,43.66
44.00,0.66,43.66
44.00,0.66,43.66
44.00,0.67,43.66
44.00,0.67,43.66
44.00,0.67,43.66
44.00,0.67,43.66
44.00,0.68,43.66
44.00,0.68,43.66
44.00,0.68,43.66
44.00,0.68,43.66
44.00,0.70,43.66
44.00,0.70,43.66
44.00,0.70,43.65
44.00,0.70,43.65
44.00,0.71,43.65
44.00,0.71,43.65
44.00,0.71,43.65
44.00,0.71,43.65
44.00,0.72,43.65
44.00,0.72,43.65
44.00,0.72,43.65
44.00,0.72,43.65
44.00,0.73,43.65
44.00,0.73,43.65
44.00,0.73,43.65
44.00,0.73,43.65
44.00,0.74,43.65
44.00,0.74,43.65
44.00,0.74,43.65
44.00,0.74,43.65
44.00,0.75,43.65
44.00,0.75,43.65
44.00,0.75,43.65
44.00,0.75,43.65
44.00,0.76,43.65
44.00,0.76,43.65
44.00,0.76,43.65
44.00,0.76,43.65
44.00,0.77,43.65
44.00,0.77,43.65
44.00,0.77,43.65
44.00,0.77,43.65
44.00,0.78,43.65
44.00,0.78,43.65
44.00,0.78,43.65
44.00,0.78,43.65
44.00,0.80,43.65
44.00,0.80,43.65
44.00,0.80,43.65
44.00,0.80,43.65
44.00,0.81,43.65
44.00,0.81,43.65
44.00,0.81,43.65
44.00,0.81,43.65
44.00,0.82,43.65
44.00,0.82,43.65
44.00,0.82,43.65
44.00,0.82,43.65
44.00,0.83,43.65
44.00,0.83,43.65
44.00,0.83,43.65
44.00,0.83,43.65
44.00,0.84,43.65
44.00,0.84,43.65
44.00,0.84,43.65
44.00,0.84,43.65
44.00,0.85,43.65
44.00,0.85,43.65
44.00,0.85,43.65
44.00,0.85,43.65
44.00,0.86,43.65
44.00,0.86,43.65
44.00,0.86,43.65
44.00,0.86,43.65
44.00,0.87,43.65
44.00,0.87,43.65
44.00,0.87,43.65
44.00,0.87,43.65
44.00,0.88,43.65
44.00,0.88,43.65
44.00,0.88,43.65
44.00,0.88,43.65
44.00,0.89,43.65
44.00,0.89,43.65
44.00,0.89,43.65
44.00,0.89,43.65
44.00,0.90,43.65
44.00,0.90,43.65
44.00,0.90,43.65
44.00,0.90,43.65
44.00,0.91,43.65
44.00,0.91,43.65
44.00,0.91,43.65
44.00,0.91,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.92,43.65
44.00,0.93,43.65
44.00,0.93,43.65
44.00,0.93,43.65
44.00,0.93,43.65
44.00,0.94,43.65
44.00,0.94,43.65
44.00,0.94,43.65
44.00,0.94,43.65
44.00,0.95,43.65
44.00,0.95,43.66
44.00,0.95,43.66
44.00,0.95,43.66
44.00,0.96,43.66
44.00,0.96,43.66
44.00,0.96,43.66
44.00,0.96,43.66
44.00,0.97,43.66
44.00,0.97,43.66
44.00,0.97,43.66
44.00,0.97,43.66
44.00,0.98,43.66
44.00,0.98,43.66
44.00,0.98,43.66
44.00,0.98,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,0.99,43.66
44.00,1.00,43.66
44.00,1.00,43.67
44.00,1.00,43.67
44.00,1.00,43.67
44.00,1.01,43.67
44.00,1.01,43.67
44.00,1.01,43.67
44.00,1.01,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.02,43.67
44.00,1.03,43.67
44.00,1.03,43.67
44.00,1.03,43.67
44.00,1.03,43.67
44.00,1.04,43.67
44.00,1.04,43.68
44.00,1.04,43.68
44.00,1.04,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.05,43.68
44.00,1.06,43.68
44.00,1.06,43.68
44.00,1.06,43.68
44.00,1.06,43.68
44.00,1.06,43.69
44.00,1.06,43.69
44.00,1.06,43.69
44.00,1.06,43.69
44.00,1.07,43.69
44.00,1.07,43.69
44.00,1.07,43.69
44.00,1.07,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.08,43.69
44.00,1.09,43.70
44.00,1.09,43.70
44.00,1.09,43.70
44.00,1.09,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.10,43.70
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.11,43.71
44.00,1.12,43.71
44.00,1.12,43.71
44.00,1.12,43.71
44.00,1.12,43.71
44.00,1.12,43.72
44.00,1.12,43.72
44.00,1.12,43.72
44.00,1.12,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.13,43.72
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.14,43.73
44.00,1.15,43.73
44.00,1.15,43.73
44.00,1.15,43.73
44.00,1.15,43.73
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.15,43.74
44.00,1.16,43.74
44.00,1.16,43.74
44.00,1.16,43.74
44.00,1.16,43.74
44.00,1.16,43.75
44.00,1.16,43.75
44.00,1.16,43.75
44.00,1.16,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.75
44.00,1.17,43.76
44.00,1.17,43.76
44.00,1.17,43.76
44.00,1.17,43.76
44.00,1.18,43.76
44.00,1.18,43.76
44.00,1.18,43.76
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.77
44.00,1.18,43.78
44.00,1.19,43.78
44.00,1.19,43.78
44.00,1.19,43.78
44.00,1.19,43.78
44.00,1.19,43.78
44.00,1.19,43.78
44.00,1.19,43.78
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.19,43.79
44.00,1.20,43.79
44.00,1.20,43.79
44.00,1.20,43.79
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.80
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.20,43.81
44.00,1.21,43.81
44.00,1.21,43.81
44.00,1.21,43.81
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.82
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.83
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.84
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.85
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.86
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.87
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.88
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.89
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.90
44.00,1.21,43.91
44.00,1.21,43.91
44.00,1.21,43.91
44.00,1.21,43.91
44.00,1.21,43.91
44.00,1.21,43.91
44.00,1.20,43.91
44.00,1.20,43.91
44.00,1.20,43.91
44.00,1.20,43.91
44.00,1.20,43.91
44.00,1.20,43.91
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.92
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.20,43.93
44.00,1.19,43.93
44.00,1.19,43.93
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.94
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.19,43.95
44.00,1.18,43.95
44.00,1.18,43.95
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.96
44.00,1.18,43.97
44.00,1.18,43.97
44.00,1.18,43.97
44.00,1.17,43.97
44.00,1.17,43.97
44.00,1.17,43.97
44.00,1.17,43.97
44.00,1.17,43.97
44.00,1.17,43.98
44.00,1.17,43.98
44.00,1.17,43.98
44.00,1.17,43.98
44.00,1.17,43.98
44.00,1.17,43.98
44.00,1.17,43.98
44.00,1.16,43.98
44.00,1.16,43.98
44.00,1.16,43.98
44.00,1.16,43.98
44.00,1.16,43.98
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.16,43.99
44.00,1.15,43.99
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.15,44.00
44.00,1.14,44.00
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.14,44.01
44.00,1.13,44.01
44.00,1.13,44.02
44.00,1.13,44.02
44.00,1.13,44.02
44.00,1.13,44.02
44.00,1.13,44.02
44.00,1.13,44.02
44.00,1.13,44.02
44.00,1.12,44.02
44.00,1.12,44.02
44.00,1.12,44.02
44.00,1.12,44.02
44.00,1.12,44.02
44.00,1.12,44.03
44.00,1.12,44.03
44.00,1.12,44.03
44.00,1.12,44.03
44.00,1.12,44.03
44.00,1.12,44.03
44.00,1.12,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.03
44.00,1.11,44.04
44.00,1.11,44.04
44.00,1.11,44.04
44.00,1.09,44.04
44.00,1.09,44.04
44.00,1.09,44.04
44.00,1.09,44.04
44.00,1.10,44.04
44.00,1.10,44.04
44.00,1.10,44.04
44.00,1.10,44.04
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.09,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.08,44.05
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.07,44.06
44.00,1.06,44.06
44.00,1.06,44.06
44.00,1.06,44.06
44.00,1.06,44.06
44.00,1.06,44.07
44.00,1.06,44.07
44.00,1.06,44.07
44.00,1.06,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.05,44.07
44.00,1.04,44.07
44.00,1.04,44.07
44.00,1.04,44.07
44.00,1.04,44.07
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.04,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.03,44.08
44.00,1.02,44.08
44.00,1.02,44.08
44.00,1.02,44.08
44.00,1.02,44.08
44.00,1.02,44.09
44.00,1.02,44.09
44.00,1.02,44.09
44.00,1.02,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.01,44.09
44.00,1.00,44.09
44.00,1.00,44.09
44.00,1.00,44.09
44.00,1.00,44.09
44.00,1.00,44.10
44.00,1.00,44.10
44.00,1.00,44.10
44.00,1.00,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.99,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.98,44.10
44.00,0.97,44.10
44.00,0.97,44.10
44.00,0.97,44.10
44.00,0.97,44.10
44.00,0.97,44.10
44.00,0.97,44.10
44.00,0.97,44.10
44.00,0.97,44.11
44.00,0.97,44.11
44.00,0.97,44.11
44.00,0.97,44.11
44.00,0.97,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.96,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.95,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.94,44.11
44.00,0.93,44.11
44.00,0.93,44.11
44.00,0.93,44.11
44.00,0.93,44.12
44.00,0.93,44.12
44.00,0.93,44.12
44.00,0.93,44.12
44.00,0.93,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.92,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.91,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.90,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.89,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.88,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.87,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.86,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.85,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.84,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.83,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.82,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.81,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.80,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.79,44.12
44.00,0.78,44.12
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.78,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.77,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.11
44.00,0.76,44.10
44.00,0.76,44.10
44.00,0.76,44.10
44.00,0.76,44.10
44.00,0.76,44.10
44.00,0.76,44.10
44.00,0.76,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.75,44.10
44.00,0.74,44.10
44.00,0.74,44.10
44.00,0.74,44.10
44.00,0.74,44.10
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
44.00,0.74,44.09
